name,semimajor_axis,eccentricity,inclination,long_ascend_node,abs_mag,size,semiminor_axis,anomaly,x0_pos,y0_pos
C/2015 A1 (PANSTARRS),20.254105348624787,0.90147,80.2726,341.062,14.5,4.3199562784405625,8.766819094486783,51.23163719474255,6.6503781315345,8.28076132270936
C/2014 Q6 (PANSTARRS),4035.8076555025364,0.998955,49.8023,326.5706,9.5,43.19956278440564,184.4548648051941,249.8680162146951,-67.60818628666102,-184.42898099290304
C/2013 N4 (Borisov),47.34456521739129,0.97424,36.9973,322.7673,12.0,13.66090123221672,10.676847396049222,226.07176671434456,-10.050298488437598,-10.433510405968322
P/1999 D1 (Hermann),5.761790300218075,0.712942,21.3182,348.7789,15.0,3.4314632447397715,4.040299916283218,161.76347018793533,-5.214799840877338,1.718223902119373
C/2015 X4 (Elenin),18.02377667646528,0.811538,29.5002,262.6235,10.0,34.31463244739771,10.531286304500767,96.4722751581794,-1.1921105524775826,10.508225808502486
C/2012 L1 (LINEAR),557.2851494934489,0.995953,87.2295,271.9795,10.5,27.257081417153973,50.086331959768444,351.9616057317902,299.2060530020786,-42.25514783305323
P/2015 X6 (PANSTARRS),2.7532356489594116,0.171959,4.5643,106.9475,16.0,2.1651069365823927,2.7122237462939798,56.944722508354936,1.4859273902117502,2.2833018175091757
C/2018 N2 (ASASSN),17958.655172413022,0.999826,77.5371,25.2607,6.0,216.51069365823926,334.99979471161447,234.4986896331941,-238.94343842234423,-334.97014118420543
P/2010 H4 (Scotti),6.583675378620539,0.268859,2.3213,44.7616,10.5,27.257081417153973,6.3412614631693645,342.4760856628684,6.256077524515854,-1.9754048174971741
C/2014 U3 (Kowalski),964.546107331808,0.997354,152.944,163.5969,14.5,4.3199562784405625,70.12056946116768,263.1397965407359,-8.435785151960603,-70.11788764639283
P/2004 R3 (LINEAR-NEAT),4.745668608857091,0.260457,12.7825,305.747,14.5,4.3199562784405625,4.581873984973981,217.54981522637894,-3.712635733784796,-2.853937498202941
C/2013 P4 (PANSTARRS),14.668188916640805,0.594022,4.272,256.5936,7.5,108.51239560529478,11.799806896444972,142.16330048373885,-10.55233777483571,8.196063433230824
